ID,Data Fato,Bairro,Descricao Subclasse Natureza,Tentado Consumado,Descricao Meio Utilizado,Idade Aparente,Raca Cor,Escolaridade,Classificacao,Tipo,N de casos Total,N de casos Fatais,N de bairros Divisa
3101,17/10/2023,167,FURTO,CONSUMADO,ESCALADA,42.0,PARDA,SUPERIOR INCOMPLETO,NAO FATAL,1,,,
3102,17/10/2023,47,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,20.0,BRANCA,ENSINO MEDIO INCOMPLETO   2o GRAU ,NAO FATAL,1,,,
3103,17/10/2024,108,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,27.0,PARDA,SUPERIOR INCOMPLETO,POSSIVEL FATAL,1,,,
3104,17/10/2024,11,AMEACA,CONSUMADO,FALA,47.0,PARDA,SUPERIOR INCOMPLETO,NAO FATAL,1,,,
3105,17/10/2024,111,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,44.0,PARDA,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
3106,17/10/2024,81,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,35.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
3107,17/10/2024,18,FURTO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,40.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
3108,17/10/2024,18,FURTO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,49.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
3109,17/10/2024,70,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA COM EMPREGO DE INSTRUMENTOS,35.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
3110,17/10/2024,18,ESTELIONATO,CONSUMADO,FRAUDE,51.0,AMARELA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
3111,17/10/2024,18,ESTELIONATO,CONSUMADO,MEIO DESCONHECIDO,40.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
3112,17/10/2024,184,AMEACA,CONSUMADO,FALA,21.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
3113,17/10/2024,32,DIFAMACAO,CONSUMADO,FALA,50.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
3114,17/10/2024,108,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,27.0,BRANCA,ALFABETIZADO,POSSIVEL FATAL,1,,,
3115,17/10/2024,18,PERSEGUICAO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,26.0,PARDA,SUPERIOR INCOMPLETO,POSSIVEL FATAL,1,,,
3116,17/10/2024,155,ESTELIONATO,CONSUMADO,FRAUDE,73.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
3117,17/10/2024,17,FURTO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,51.0,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
3118,17/11/2023,75,AMEACA,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,42.0,BRANCA,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
3119,17/11/2023,177,LESAO CORPORAL,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,21.0,BRANCA,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
3120,17/11/2023,55,ESTELIONATO,CONSUMADO,FRAUDE,50.0,BRANCA,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
3121,17/11/2023,17,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,31.0,BRANCA,SUPERIOR COMPLETO,NAO FATAL,1,,,
3122,17/11/2023,68,FURTO,CONSUMADO,ESCALADA,35.0,PRETO,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
3123,17/11/2023,114,CALUNIA,CONSUMADO,FALA,71.0,PARDA,ESCOLARIDADE   IGNORADA,NAO FATAL,1,,,
3124,17/11/2023,50,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,37.0,PARDA,POS GRADUACAO,NAO FATAL,1,,,
3125,17/11/2023,18,ESTELIONATO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,36.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
3126,17/11/2024,128,ESTUPRO DE VULNERAVEL,CONSUMADO,COACAO,14.0,BRANCA,ESCOLARIDADE   IGNORADA,POSSIVEL FATAL,1,,,
3127,17/11/2024,115,AMEACA,CONSUMADO,FALA,13.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
3128,17/11/2024,115,AMEACA,CONSUMADO,FALA,17.0,PARDA,ENSINO MEDIO INCOMPLETO   2o GRAU ,NAO FATAL,1,,,
3129,17/11/2024,115,AMEACA,CONSUMADO,FALA,41.0,PARDA,ENSINO MEDIO INCOMPLETO   2o GRAU ,NAO FATAL,1,,,
3130,17/11/2024,53,LESAO CORPORAL,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,24.0,BRANCA,ALFABETIZADO,POSSIVEL FATAL,1,,,
3131,17/11/2024,107,DANO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,27.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
3132,17/11/2024,68,DANO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,39.0,BRANCA,ALFABETIZADO,POSSIVEL FATAL,1,,,
3133,17/11/2024,152,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,25.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
3134,17/11/2024,111,VIAS DE FATO   AGRESSAO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,42.0,BRANCA,SUPERIOR COMPLETO,POSSIVEL FATAL,1,,,
3135,17/11/2024,134,ESTELIONATO,CONSUMADO,FRAUDE,42.0,BRANCA,SUPERIOR INCOMPLETO,NAO FATAL,1,,,
3136,17/11/2024,128,AMEACA,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,16.0,BRANCA,ENSINO MEDIO INCOMPLETO   2o GRAU ,POSSIVEL FATAL,1,,,
3137,17/11/2024,49,AMEACA,CONSUMADO,FALA,31.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
3138,17/11/2024,105,LESAO CORPORAL,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,47.0,PRETO,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
3139,17/12/2023,34,AMEACA,CONSUMADO,FALA,29.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
3140,17/12/2023,55,AMEACA,CONSUMADO,FALA,26.0,PRETO,ANALFABETO,NAO FATAL,1,,,
3141,17/12/2023,18,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,36.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
3142,17/12/2023,12,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,62.0,BRANCA,ALFABETIZADO,NAO FATAL,1,,,
3143,17/12/2024,18,FURTO,CONSUMADO,MEIO DESCONHECIDO,51.0,BRANCA,SUPERIOR COMPLETO,POSSIVEL FATAL,1,,,
3144,17/12/2024,168,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,50.0,BRANCA,SUPERIOR COMPLETO,NAO FATAL,1,,,
3145,17/12/2024,128,AMEACA,CONSUMADO,FALA,42.0,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
3146,17/12/2024,9,ESTELIONATO,CONSUMADO,FRAUDE,24.0,BRANCA,SUPERIOR INCOMPLETO,NAO FATAL,1,,,
3147,17/12/2024,18,ESTELIONATO,CONSUMADO,FRAUDE,44.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
3148,17/12/2024,109,FURTO,CONSUMADO,EMPREGO DE CHAVE FALSA   MICHA   GAZUA,49.0,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
3149,17/12/2024,105,AMEACA,CONSUMADO,FALA,42.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
3150,17/12/2024,50,AMEACA,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,37.0,PARDA,SUPERIOR COMPLETO,NAO FATAL,1,,,
3151,17/12/2024,1,VIOLENCIA PSICOLOGICA,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,29.0,BRANCA,SUPERIOR COMPLETO,POSSIVEL FATAL,1,,,
3152,18/01/2023,95,FURTO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,62.0,PRETO,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
3153,18/01/2023,155,FURTO,CONSUMADO,MEIO DESCONHECIDO,72.0,PARDA,ALFABETIZADO,POSSIVEL FATAL,1,,,
3154,18/01/2023,11,ESTELIONATO,CONSUMADO,FRAUDE,47.0,BRANCA,SUPERIOR COMPLETO,NAO FATAL,1,,,
3155,18/01/2023,80,VIAS DE FATO   AGRESSAO,CONSUMADO,VIOLENCIA OU VIAS DE FATO,41.0,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
3156,18/01/2023,87,LESAO CORPORAL,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,25.0,PRETO,SUPERIOR COMPLETO,POSSIVEL FATAL,1,,,
3157,18/01/2024,18,FURTO,CONSUMADO,MEIO DESCONHECIDO,49.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
3158,18/01/2024,18,AMEACA,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,44.0,BRANCA,POS GRADUACAO,POSSIVEL FATAL,1,,,
3159,18/01/2024,158,ESTELIONATO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,50.0,PARDA,ESCOLARIDADE   IGNORADA,POSSIVEL FATAL,1,,,
3160,18/01/2024,18,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,38.0,BRANCA,SUPERIOR COMPLETO,NAO FATAL,1,,,
3161,18/01/2024,17,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,44.0,BRANCA,SUPERIOR COMPLETO,POSSIVEL FATAL,1,,,
3162,18/01/2024,136,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,24.0,PRETO,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
3163,18/01/2024,99,AMEACA,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,69.0,BRANCA,ALFABETIZADO,NAO FATAL,1,,,
3164,18/01/2024,163,AMEACA,CONSUMADO,FALA,23.0,PARDA,ALFABETIZADO,NAO FATAL,1,,,
3165,18/02/2023,11,LESAO CORPORAL,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,8.0,AMARELA,ALFABETIZADO,POSSIVEL FATAL,1,,,
3166,18/02/2023,34,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,18.0,PRETO,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
3167,18/02/2023,99,FURTO,CONSUMADO,MEDIANTE FRAUDE,38.0,PARDA,ALFABETIZADO,NAO FATAL,1,,,
3168,18/02/2023,89,ESTELIONATO,CONSUMADO,FRAUDE,49.0,BRANCA,ALFABETIZADO,NAO FATAL,1,,,
3169,18/02/2024,109,AMEACA,TENTADO,FALA,52.0,PARDA,ALFABETIZADO,NAO FATAL,1,,,
3170,18/02/2024,175,AMEACA,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,43.0,BRANCA,SUPERIOR COMPLETO,POSSIVEL FATAL,1,,,
3171,18/02/2024,18,DIFAMACAO,CONSUMADO,FALA,39.0,BRANCA,SUPERIOR COMPLETO,NAO FATAL,1,,,
3172,18/02/2024,84,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,35.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
3173,18/02/2024,158,LESAO CORPORAL,CONSUMADO,INST CONTUNDENTE CORTANTE PERFURANTE  ARMA BR,43.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,ALTO RISCO DE FATALIDADE,1,,,
3174,18/03/2023,137,VIAS DE FATO   AGRESSAO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,34.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
3175,18/03/2023,18,ESTELIONATO,CONSUMADO,ABUSO DE CONFIANCA,27.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
3176,18/03/2023,78,AMEACA,CONSUMADO,FALA,34.0,PRETO,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
3177,18/03/2023,147,AMEACA,CONSUMADO,FALA,38.0,BRANCA,ESCOLARIDADE   IGNORADA,NAO FATAL,1,,,
3178,18/03/2023,11,AMEACA,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,25.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
3179,18/03/2023,68,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,36.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
3180,18/03/2023,77,AMEACA,CONSUMADO,FALA,25.0,PARDA,ESCOLARIDADE   IGNORADA,NAO FATAL,1,,,
3181,18/03/2023,18,AMEACA,CONSUMADO,FALA,38.0,PRETO,ESCOLARIDADE   IGNORADA,NAO FATAL,1,,,
3182,18/03/2023,12,ESTELIONATO,CONSUMADO,FRAUDE,46.0,PARDA,SUPERIOR COMPLETO,NAO FATAL,1,,,
3183,18/03/2023,12,ESTELIONATO,CONSUMADO,FRAUDE,28.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
3184,18/03/2023,12,ESTELIONATO,CONSUMADO,FRAUDE,27.0,PARDA,SUPERIOR COMPLETO,NAO FATAL,1,,,
3185,18/03/2024,70,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,52.0,BRANCA,SUPERIOR COMPLETO,POSSIVEL FATAL,1,,,
3186,18/03/2024,105,ESTELIONATO,CONSUMADO,FRAUDE,40.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
3187,18/03/2024,50,AMEACA,CONSUMADO,INST CONTUNDENTE CORTANTE PERFURANTE  ARMA BR,54.0,BRANCA,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
3188,18/03/2024,155,DIFAMACAO,CONSUMADO,FALA,55.0,BRANCA,ALFABETIZADO,NAO FATAL,1,,,
3189,18/03/2024,151,AMEACA,CONSUMADO,FALA,51.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
3190,18/03/2024,177,PERSEGUICAO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,28.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
3191,18/03/2024,129,VIAS DE FATO   AGRESSAO,CONSUMADO,VIOLENCIA OU VIAS DE FATO,23.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
3192,18/03/2024,18,AMEACA,CONSUMADO,FALA,42.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
3193,18/03/2024,181,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,43.0,PRETO,ENSINO MEDIO INCOMPLETO   2o GRAU ,NAO FATAL,1,,,
3194,18/04/2023,167,ESTELIONATO,CONSUMADO,ABUSO DE CONFIANCA,20.0,PRETO,SUPERIOR INCOMPLETO,NAO FATAL,1,,,
3195,18/04/2023,68,AMEACA,CONSUMADO,FALA,50.0,BRANCA,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
3196,18/04/2023,122,INVASAO DE DISPOSITIVO INFORMATICO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,32.0,PRETO,SUPERIOR COMPLETO,NAO FATAL,1,,,
3197,18/04/2023,18,INJURIA,CONSUMADO,FALA,53.0,BRANCA,SUPERIOR COMPLETO,NAO FATAL,1,,,
3198,18/04/2023,99,VIOLACAO DE DOMICILIO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,27.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
3199,18/04/2023,156,ESTELIONATO,CONSUMADO,FRAUDE,50.0,PARDA,ALFABETIZADO,NAO FATAL,1,,,
3200,18/04/2023,18,AMEACA,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,26.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
3201,18/04/2023,109,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,46.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
3202,18/04/2024,155,FURTO,CONSUMADO,EMPREGO DE CHAVE FALSA   MICHA   GAZUA,32.0,PARDA,SUPERIOR COMPLETO,POSSIVEL FATAL,1,,,
3203,18/04/2024,17,VIAS DE FATO   AGRESSAO,CONSUMADO,INST CONTUNDENTE CORTANTE PERFURANTE  ARMA BR,28.0,PRETO,SUPERIOR INCOMPLETO,POSSIVEL FATAL,1,,,
3204,18/04/2024,12,FURTO,CONSUMADO,MEIO DESCONHECIDO,50.0,BRANCA,SUPERIOR COMPLETO,POSSIVEL FATAL,1,,,
3205,18/04/2024,73,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,33.0,BRANCA,SUPERIOR COMPLETO,NAO FATAL,1,,,
3206,18/04/2024,18,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,38.0,BRANCA,SUPERIOR COMPLETO,NAO FATAL,1,,,
3207,18/04/2024,72,FURTO,TENTADO,ESCALADA,51.0,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
3208,18/05/2023,18,FURTO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,60.0,PARDA,ALFABETIZADO,POSSIVEL FATAL,1,,,
3209,18/05/2023,83,APROPRIACAO INDEBITA DE COISA ALHEIA MOVEL,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,60.0,PRETO,ALFABETIZADO,POSSIVEL FATAL,1,,,
3210,18/05/2023,155,AMEACA,CONSUMADO,FALA,37.0,BRANCA,SUPERIOR COMPLETO,NAO FATAL,1,,,
3211,18/05/2023,151,AMEACA,CONSUMADO,FALA,41.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
3212,18/05/2023,154,AMEACA,CONSUMADO,FALA,35.0,PRETO,SUPERIOR INCOMPLETO,NAO FATAL,1,,,
3213,18/05/2023,52,FURTO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,22.0,BRANCA,SUPERIOR INCOMPLETO,POSSIVEL FATAL,1,,,
3214,18/05/2023,12,ATO OBSCENO,CONSUMADO,SEM EMPREGO DE INSTRUMENTOS,17.0,PRETO,ALFABETIZADO,NAO FATAL,1,,,
3215,18/05/2023,12,ATO OBSCENO,CONSUMADO,SEM EMPREGO DE INSTRUMENTOS,45.0,PRETO,ALFABETIZADO,NAO FATAL,1,,,
3216,18/05/2023,108,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,28.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
3217,18/05/2023,107,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,34.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
3218,18/05/2023,154,AMEACA,CONSUMADO,FALA,31.0,BRANCA,POS GRADUACAO,NAO FATAL,1,,,
3219,18/05/2023,108,AMEACA,CONSUMADO,FALA,67.0,BRANCA,ENSINO MEDIO INCOMPLETO   2o GRAU ,NAO FATAL,1,,,
3220,18/05/2024,137,AMEACA,CONSUMADO,FALA,21.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
3221,18/05/2024,91,AMEACA,CONSUMADO,FALA,43.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
3222,18/05/2024,143,AMEACA,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,42.0,BRANCA,SUPERIOR INCOMPLETO,NAO FATAL,1,,,
3223,18/05/2024,70,AMEACA,CONSUMADO,FALA,13.0,BRANCA,ALFABETIZADO,NAO FATAL,1,,,
3224,18/05/2024,70,AMEACA,CONSUMADO,FALA,42.0,BRANCA,ALFABETIZADO,NAO FATAL,1,,,
3225,18/05/2024,109,ESTELIONATO,CONSUMADO,FRAUDE,22.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
3226,18/05/2024,70,AMEACA,CONSUMADO,FALA,42.0,BRANCA,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
3227,18/06/2023,11,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,31.0,BRANCA,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
3228,18/06/2023,87,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,31.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
3229,18/06/2023,18,LESAO CORPORAL,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,41.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
3230,18/06/2023,154,PERSEGUICAO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,21.0,PARDA,ENSINO MEDIO INCOMPLETO   2o GRAU ,POSSIVEL FATAL,1,,,
3231,18/06/2023,139,AMEACA,CONSUMADO,FALA,34.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
3232,18/06/2023,17,INJURIA,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,12.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
3233,18/06/2023,87,AMEACA,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,17.0,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
3234,18/06/2023,101,AMEACA,CONSUMADO,FALA,26.0,BRANCA,SUPERIOR COMPLETO,NAO FATAL,1,,,
3235,18/06/2023,156,LESAO CORPORAL,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,27.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
3236,18/06/2023,15,DANO,CONSUMADO,SEM EMPREGO DE INSTRUMENTOS,52.0,BRANCA,ESCOLARIDADE   IGNORADA,POSSIVEL FATAL,1,,,
3237,18/06/2024,111,IMPORTUNACAO SEXUAL,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,58.0,PARDA,ALFABETIZADO,POSSIVEL FATAL,1,,,
3238,18/06/2024,137,PERSEGUICAO,CONSUMADO,FALA,38.0,PRETO,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
3239,18/06/2024,113,LESAO CORPORAL,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,14.0,BRANCA,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
3240,18/06/2024,18,INJURIA,CONSUMADO,FALA,21.0,BRANCA,SUPERIOR INCOMPLETO,NAO FATAL,1,,,
3241,18/06/2024,181,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,20.0,PRETO,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
3242,18/06/2024,9,LESAO CORPORAL,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,46.0,BRANCA,SUPERIOR COMPLETO,POSSIVEL FATAL,1,,,
3243,18/06/2024,111,IMPORTUNACAO SEXUAL,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,12.0,PARDA,ALFABETIZADO,POSSIVEL FATAL,1,,,
3244,18/06/2024,138,ESTELIONATO,CONSUMADO,FRAUDE,66.0,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
3245,18/06/2024,46,ESTELIONATO,CONSUMADO,FRAUDE,35.0,BRANCA,SUPERIOR COMPLETO,NAO FATAL,1,,,
3246,18/06/2024,154,FURTO,CONSUMADO,ABUSO DE CONFIANCA,31.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
